31 56 100 177 316 562 1000 1778 3162 5623 10000 17782 31622 56234 100000 177827 316227 562341 1000000 1778279
3339.4891133195642 3694.2143236401653 4246.491606015107 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486 4296.793024588486
0.0 1.0 0.0 0.0 1.0 1.0 2.0 9.0 11.0 12.0 25.0 20.0 41.0 55.0 140.0 198.0 259.0 487.0 841.0 1523.0
